day,phase,pv_m2,structure_kg,launched_m2,cum_area_m2,optical_depth,power_GW_1AU_equiv,mass_drivers_online,energy_kWh,resource_remaining_kg,used_mass_kg_day,transport_MW_used,transport_MWh,band_0_area_m2,band_1_area_m2,band_2_area_m2,band_0_od,band_1_od,band_2_od
2348,2,383408521.83266914,1150225565.4980073,383408521.83266914,4260000000.0,3.1557869332552524e-14,4967.432950215676,16998,6715119419.262189,1.5425031001015245e+18,1207736843.7729077,300.0,7200.0,1420000000.0,1420000000.0,1420000000.0,3.1557869332552524e-14,2.4934612805967433e-14,2.0197036372833614e-14
2349,2,383444424.7164027,1150333274.149208,383444424.7164027,4275000000.0,3.166898859076574e-14,4984.786652486721,17061,6715748231.972491,1.5425030988936745e+18,1207849937.8566685,300.0,7200.0,1425000000.0,1425000000.0,1425000000.0,3.166898859076574e-14,2.5022410738382812e-14,2.026815269809007e-14
2350,2,383480315.68541145,1150440947.0562344,383480315.68541145,4290000000.0,3.178010784897895e-14,5002.1393953306215,17124,6716376836.0051155,1.5425030976857116e+18,1207962994.4090462,300.0,7200.0,1430000000.0,1430000000.0,1430000000.0,3.178010784897895e-14,2.511020867079819e-14,2.033926902334653e-14
2351,2,383516194.7487148,1150548584.2461443,383516194.7487148,4305000000.0,3.1891227107192165e-14,5019.491178787056,17187,6717005231.518032,1.5425030964776356e+18,1208076013.4584515,300.0,7200.0,1435000000.0,1435000000.0,1435000000.0,3.1891227107192165e-14,2.519800660321357e-14,2.0410385348602984e-14
2352,2,383552061.91532135,1150656185.7459643,383552061.91532135,4320000000.0,3.200234636540537e-14,5036.842002895701,17250,6717633418.669019,1.5425030952694467e+18,1208188995.0332625,300.0,7200.0,1440000000.0,1440000000.0,1440000000.0,3.200234636540537e-14,2.5285804535628947e-14,2.048150167385944e-14
2353,2,383587917.1942295,1150763751.5826883,383587917.1942295,4335000000.0,3.2113465623618586e-14,5054.191867696233,17313,6718261397.615673,1.5425030940611446e+18,1208301939.1618228,300.0,7200.0,1445000000.0,1445000000.0,1445000000.0,3.2113465623618586e-14,2.5373602468044325e-14,2.0552617999115895e-14
2354,2,383623760.5944266,1150871281.7832797,383623760.5944266,4350000000.0,3.22245848818318e-14,5071.540773228322,17376,6718889168.515404,1.5425030928527299e+18,1208414845.8724437,300.0,7200.0,1450000000.0,1450000000.0,1450000000.0,3.22245848818318e-14,2.5461400400459704e-14,2.0623734324372354e-14
2355,2,383659592.1248895,1150978776.3746684,383659592.1248895,4365000000.0,3.2335704140045014e-14,5088.888719531644,17439,6719516731.525437,1.542503091644202e+18,1208527715.1934018,300.0,7200.0,1455000000.0,1455000000.0,1455000000.0,3.2335704140045014e-14,2.5549198332875082e-14,2.069485064962881e-14
2356,2,383695411.7945846,1151086235.3837535,383695411.7945846,4380000000.0,3.244682339825823e-14,5106.235706645869,17502,6720144086.802809,1.5425030904355615e+18,1208640547.1529412,300.0,7200.0,1460000000.0,1460000000.0,1460000000.0,3.244682339825823e-14,2.563699626529046e-14,2.0765966974885266e-14
2357,2,383731219.61246765,1151193658.837403,383731219.61246765,4395000000.0,3.255794265647144e-14,5123.581734610667,17565,6720771234.5043745,1.542503089226808e+18,1208753341.7792733,300.0,7200.0,1465000000.0,1465000000.0,1465000000.0,3.255794265647144e-14,2.572479419770584e-14,2.083708330014172e-14
2358,2,383767015.58748376,1151301046.7624512,383767015.58748376,4410000000.0,3.2669061914684655e-14,5140.926803465703,17628,6721398174.786799,1.542503088017942e+18,1208866099.1005738,300.0,7200.0,1470000000.0,1470000000.0,1470000000.0,3.2669061914684655e-14,2.5812592130121218e-14,2.090819962539818e-14
2359,2,383802799.7285676,1151408399.185703,383802799.7285676,4425000000.0,3.278018117289787e-14,5158.27091325065,17691,6722024907.806571,1.5425030868089633e+18,1208978819.144988,300.0,7200.0,1475000000.0,1475000000.0,1475000000.0,3.278018117289787e-14,2.5900390062536596e-14,2.0979315950654636e-14
2360,2,383838572.0446434,1151515716.1339302,383838572.0446434,4440000000.0,3.289130043111108e-14,5175.614064005167,17754,6722651433.719986,1.5425030855998717e+18,1209091501.9406266,300.0,7200.0,1480000000.0,1480000000.0,1480000000.0,3.289130043111108e-14,2.5988187994951974e-14,2.105043227591109e-14
2361,2,383874332.54462457,1151622997.6338737,383874332.54462457,4455000000.0,3.3002419689324296e-14,5192.956255768921,17817,6723277752.683161,1.5425030843906675e+18,1209204147.5155673,300.0,7200.0,1485000000.0,1485000000.0,1485000000.0,3.3002419689324296e-14,2.6075985927367353e-14,2.1121548601167547e-14
2362,2,383910081.2374145,1151730243.7122433,383910081.2374145,4470000000.0,3.3113538947537503e-14,5210.297488581574,17880,6723903864.852025,1.542503083181351e+18,1209316755.8978555,300.0,7200.0,1490000000.0,1490000000.0,1490000000.0,3.3113538947537503e-14,2.616378385978273e-14,2.1192664926424006e-14
2363,2,383945818.13190556,1151837454.3957167,383945818.13190556,4485000000.0,3.322465820575072e-14,5227.637762482785,17943,6724529770.382331,1.5425030819719214e+18,1209429327.1155026,300.0,7200.0,1495000000.0,1495000000.0,1495000000.0,3.322465820575072e-14,2.625158179219811e-14,2.126378125168046e-14
2364,2,383981543.23698,1151944629.7109401,383981543.23698,4500000000.0,3.333577746396393e-14,5244.977077512215,18006,6725155469.42964,1.5425030807623795e+18,1209541861.1964872,300.0,7200.0,1500000000.0,1500000000.0,1500000000.0,3.333577746396393e-14,2.6339379724613488e-14,2.1334897576936917e-14
2365,2,384017256.5615098,1152051769.6845295,384017256.5615098,4515000000.0,3.3446896722177145e-14,5262.315433709521,18069,6725780962.149337,1.5425030795527252e+18,1209654358.168756,300.0,7200.0,1505000000.0,1505000000.0,1505000000.0,3.3446896722177145e-14,2.6427177657028867e-14,2.1406013902193373e-14
2366,2,384052958.114356,1152158874.3430681,384052958.114356,4530000000.0,3.355801598039036e-14,5279.65283111436,18132,6726406248.696621,1.5425030783429583e+18,1209766818.0602214,300.0,7200.0,1510000000.0,1510000000.0,1510000000.0,3.355801598039036e-14,2.6514975589444242e-14,2.1477130227449828e-14
2367,2,384088647.9043698,1152265943.7131093,384088647.9043698,4545000000.0,3.366913523860357e-14,5296.989269766389,18195,6727031329.226508,1.5425030771330793e+18,1209879240.8987646,300.0,7200.0,1515000000.0,1515000000.0,1515000000.0,3.366913523860357e-14,2.660277352185962e-14,2.1548246552706287e-14
2368,2,384124325.94039154,1152372977.8211744,384124325.94039154,4560000000.0,3.3780254496816786e-14,5314.324749705256,18258,6727656203.893837,1.5425030759230876e+18,1209991626.712233,300.0,7200.0,1520000000.0,1520000000.0,1520000000.0,3.3780254496816786e-14,2.6690571454275e-14,2.1619362877962743e-14
2369,2,384159992.2312514,1152479976.6937542,384159992.2312514,4575000000.0,3.389137375503e-14,5331.659270970617,18321,6728280872.853257,1.5425030747129836e+18,1210103975.528442,300.0,7200.0,1525000000.0,1525000000.0,1525000000.0,3.389137375503e-14,2.6778369386690377e-14,2.16904792032192e-14
2370,2,384195646.7857693,1152586940.357308,384195646.7857693,4590000000.0,3.4002493013243213e-14,5348.992833602124,18384,6728905336.259243,1.5425030735027674e+18,1210216287.3751733,300.0,7200.0,1530000000.0,1530000000.0,1530000000.0,3.4002493013243213e-14,2.6866167319105756e-14,2.1761595528475654e-14
2371,2,384231289.6127545,1152693868.8382638,384231289.6127545,4605000000.0,3.411361227145643e-14,5366.325437639424,18447,6729529594.266088,1.5425030722924388e+18,1210328562.2801769,300.0,7200.0,1535000000.0,1535000000.0,1535000000.0,3.411361227145643e-14,2.6953965251521134e-14,2.1832711853732113e-14
2372,2,384266920.7210065,1152800762.1630194,384266920.7210065,4620000000.0,3.4224731529669635e-14,5383.657083122163,18510,6730153647.027901,1.542503071081998e+18,1210440800.2711704,300.0,7200.0,1540000000.0,1540000000.0,1540000000.0,3.4224731529669635e-14,2.7041763183936513e-14,2.190382817898857e-14
2373,2,384302540.1193139,1152907620.3579416,384302540.1193139,4635000000.0,3.433585078788285e-14,5400.987770089989,18572,6730777494.698613,1.542503069871445e+18,1210553001.3758388,300.0,7200.0,1545000000.0,1545000000.0,1545000000.0,3.433585078788285e-14,2.712956111635189e-14,2.1974944504245024e-14
2374,2,384338147.8164552,1153014443.4493656,384338147.8164552,4650000000.0,3.444697004609606e-14,5418.317498582548,18635,6731401137.4319725,1.5425030686607798e+18,1210665165.6218338,300.0,7200.0,1550000000.0,1550000000.0,1550000000.0,3.444697004609606e-14,2.721735904876727e-14,2.204606082950148e-14
2375,2,384373743.8211988,1153121231.4635963,384373743.8211988,4665000000.0,3.4558089304309276e-14,5435.646268639481,18698,6732024575.381549,1.5425030674500024e+18,1210777293.036776,300.0,7200.0,1555000000.0,1555000000.0,1555000000.0,3.4558089304309276e-14,2.7305156981182648e-14,2.211717715475794e-14
2376,2,384409328.1423027,1153227984.426908,384409328.1423027,4680000000.0,3.466920856252249e-14,5452.974080300432,18761,6732647808.700735,1.5425030662391132e+18,1210889383.6482534,300.0,7200.0,1560000000.0,1560000000.0,1560000000.0,3.466920856252249e-14,2.7392954913598026e-14,2.2188293480014394e-14
2377,2,384444900.7885146,1153334702.3655436,384444900.7885146,4695000000.0,3.4780327820735703e-14,5470.30093360504,18824,6733270837.54274,1.5425030650281116e+18,1211001437.483821,300.0,7200.0,1565000000.0,1565000000.0,1565000000.0,3.4780327820735703e-14,2.7480752846013405e-14,2.225940980527085e-14
2378,2,384480461.7685722,1153441385.3057165,384480461.7685722,4710000000.0,3.489144707894892e-14,5487.626828592943,18887,6733893662.060596,1.5425030638169981e+18,1211113454.5710022,300.0,7200.0,1570000000.0,1570000000.0,1570000000.0,3.489144707894892e-14,2.7568550778428783e-14,2.2330526130527306e-14
2379,2,384516011.0912027,1153548033.2736082,384516011.0912027,4725000000.0,3.500256633716213e-14,5504.951765303781,18950,6734516282.407158,1.5425030626057728e+18,1211225434.9372885,300.0,7200.0,1575000000.0,1575000000.0,1575000000.0,3.500256633716213e-14,2.7656348710844162e-14,2.240164245578376e-14
2380,2,384551548.7651233,1153654646.2953699,384551548.7651233,4740000000.0,3.5113685595375344e-14,5522.27574377719,19013,6735138698.735096,1.5425030613944353e+18,1211337378.6101384,300.0,7200.0,1580000000.0,1580000000.0,1580000000.0,3.5113685595375344e-14,2.774414664325954e-14,2.247275878104022e-14
2381,2,384587074.79904103,1153761224.397123,384587074.79904103,4755000000.0,3.522480485358856e-14,5539.598764052802,19076,6735760911.196911,1.5425030601829862e+18,1211449285.6169794,300.0,7200.0,1585000000.0,1585000000.0,1585000000.0,3.522480485358856e-14,2.783194457567492e-14,2.2543875106296676e-14
2382,2,384622589.20165265,1153867767.604958,384622589.20165265,4770000000.0,3.5335924111801766e-14,5556.9208261702515,19139,6736382919.944919,1.542503058971425e+18,1211561155.985206,300.0,7200.0,1590000000.0,1590000000.0,1590000000.0,3.5335924111801766e-14,2.7919742508090297e-14,2.261499143155313e-14
2383,2,384658091.9816448,1153974275.9449344,384658091.9816448,4785000000.0,3.544704337001498e-14,5574.241930169171,19202,6737004725.131261,1.542503057759752e+18,1211672989.742181,300.0,7200.0,1595000000.0,1595000000.0,1595000000.0,3.544704337001498e-14,2.8007540440505675e-14,2.2686107756809587e-14
2384,2,384693583.1476941,1154080749.4430823,384693583.1476941,4800000000.0,3.555816262822819e-14,5591.562076089189,19265,6737626326.9079,1.5425030565479672e+18,1211784786.9152365,300.0,7200.0,1600000000.0,1600000000.0,1600000000.0,3.555816262822819e-14,2.8095338372921054e-14,2.2757224082066046e-14
2385,2,384729062.70846695,1154187188.1254008,384729062.70846695,4815000000.0,3.5669281886441407e-14,5608.8812639699345,19328,6738247725.426624,1.5425030553360707e+18,1211896547.5316708,300.0,7200.0,1605000000.0,1605000000.0,1605000000.0,3.5669281886441407e-14,2.8183136305336432e-14,2.2828340407322502e-14
2386,2,384764530.67261964,1154293592.017859,384764530.67261964,4830000000.0,3.578040114465462e-14,5626.199493851036,19391,6738868920.839039,1.5425030541240625e+18,1212008271.618752,300.0,7200.0,1610000000.0,1610000000.0,1610000000.0,3.578040114465462e-14,2.827093423775181e-14,2.2899456732578957e-14
2387,2,384799987.04879856,1154399961.1463954,384799987.04879856,4845000000.0,3.5891520402867834e-14,5643.5167657721195,19454,6739489913.29658,1.5425030529119424e+18,1212119959.2037153,300.0,7200.0,1615000000.0,1615000000.0,1615000000.0,3.5891520402867834e-14,2.8358732170167186e-14,2.2970573057835413e-14
2388,2,384835431.84563977,1154506295.536919,384835431.84563977,4860000000.0,3.600263966108105e-14,5660.833079772809,19517,6740110702.950506,1.5425030516997107e+18,1212231610.313765,300.0,7200.0,1620000000.0,1620000000.0,1620000000.0,3.600263966108105e-14,2.8446530102582565e-14,2.3041689383091872e-14
2389,2,384870865.07176936,1154612595.215308,384870865.07176936,4875000000.0,3.611375891929426e-14,5678.1484358927255,19580,6740731289.951893,1.5425030504873677e+18,1212343224.9760733,300.0,7200.0,1625000000.0,1625000000.0,1625000000.0,3.611375891929426e-14,2.853432803499794e-14,2.3112805708348327e-14
2390,2,384906286.73580354,1154718860.2074108,384906286.73580354,4890000000.0,3.6224878177507475e-14,5695.462834171492,19643,6741351674.451647,1.5425030492749128e+18,1212454803.2177813,300.0,7200.0,1630000000.0,1630000000.0,1630000000.0,3.6224878177507475e-14,2.862212596741332e-14,2.3183922033604783e-14
2391,2,384941696.8463485,1154825090.5390456,384941696.8463485,4905000000.0,3.633599743572069e-14,5712.776274648731,19706,6741971856.6005,1.5425030480623465e+18,1212566345.0659978,300.0,7200.0,1635000000.0,1635000000.0,1635000000.0,3.633599743572069e-14,2.87099238998287e-14,2.325503835886124e-14
2392,2,384977095.41200024,1154931286.2360008,384977095.41200024,4920000000.0,3.6447116693933897e-14,5730.088757364057,19769,6742591836.549004,1.5425030468496686e+18,1212677850.5478008,300.0,7200.0,1640000000.0,1640000000.0,1640000000.0,3.6447116693933897e-14,2.879772183224408e-14,2.3326154684117697e-14
2393,2,385012482.44134486,1155037447.3240345,385012482.44134486,4935000000.0,3.655823595214711e-14,5747.400282357088,19832,6743211614.447539,1.5425030456368794e+18,1212789319.690236,300.0,7200.0,1645000000.0,1645000000.0,1645000000.0,3.655823595214711e-14,2.8885519764659457e-14,2.3397271009374153e-14
2394,2,385047857.9429584,1155143573.8288753,385047857.9429584,4950000000.0,3.6669355210360324e-14,5764.710849667441,19895,6743831190.44631,1.5425030444239785e+18,1212900752.520319,300.0,7200.0,1650000000.0,1650000000.0,1650000000.0,3.6669355210360324e-14,2.8973317697074835e-14,2.346838733463061e-14
2395,2,385083221.9254073,1155249665.776222,385083221.9254073,4965000000.0,3.678047446857354e-14,5782.02045933473,19958,6744450564.695348,1.5425030432109663e+18,1213012149.0650332,300.0,7200.0,1655000000.0,1655000000.0,1655000000.0,3.678047446857354e-14,2.9061115629490214e-14,2.3539503659887064e-14
2396,2,385118574.3972477,1155355723.191743,385118574.3972477,4980000000.0,3.689159372678675e-14,5799.329111398567,20021,6745069737.344508,1.542503041997843e+18,1213123509.35133,300.0,7200.0,1660000000.0,1660000000.0,1660000000.0,3.689159372678675e-14,2.914891356190559e-14,2.361061998514352e-14
2397,2,385153915.36702573,1155461746.1010773,385153915.36702573,4995000000.0,3.7002712984999965e-14,5816.636805898563,20084,6745688708.543475,1.542503040784608e+18,1213234833.4061313,300.0,7200.0,1665000000.0,1665000000.0,1665000000.0,3.7002712984999965e-14,2.923671149432097e-14,2.368173631039998e-14
2398,2,385189244.84327805,1155567734.5298343,385189244.84327805,5010000000.0,3.711383224321318e-14,5833.94354287433,20147,6746307478.441754,1.542503039571262e+18,1213346121.256326,300.0,7200.0,1670000000.0,1670000000.0,1670000000.0,3.711383224321318e-14,2.932450942673635e-14,2.3752852635656435e-14
2399,2,385224562.8345312,1155673688.5035934,385224562.8345312,5025000000.0,3.722495150142639e-14,5851.249322365473,20247,6746926047.188685,1.5425030383578045e+18,1213457372.9287732,300.0,7200.0,1675000000.0,1675000000.0,1675000000.0,3.722495150142639e-14,2.941230735915173e-14,2.382396896091289e-14
2400,2,616415790.9588827,1849247372.876648,400000000.0,5040000000.0,3.7336070759639606e-14,5868.554144411604,20348,10796071063.89349,1.5425030364160947e+18,1941709741.5204804,300.0,7200.0,1680000000.0,1680000000.0,1680000000.0,3.7336070759639606e-14,2.9500105291567106e-14,2.3895085286169346e-14
2401,2,616472263.0337541,1849416789.1012626,400000000.0,5055000000.0,3.744719001785282e-14,5885.858009052322,20449,10797060130.919971,1.5425030344742072e+18,1941887628.5563257,300.0,7200.0,1685000000.0,1685000000.0,1685000000.0,3.744719001785282e-14,2.9587903223982484e-14,2.3966201611425805e-14
2402,2,616528716.7734596,1849586150.3203788,400000000.0,5070000000.0,3.7558309276066034e-14,5903.160916327235,20550,10798048876.819443,1.5425030325321418e+18,1942065457.8363976,300.0,7200.0,1690000000.0,1690000000.0,1690000000.0,3.7558309276066034e-14,2.967570115639786e-14,2.403731793668226e-14
2403,2,616585152.1915781,1849755456.5747344,400000000.0,5085000000.0,3.766942853427924e-14,5920.462866275943,20650,10799037301.829746,1.5425030305898985e+18,1942243229.4034712,300.0,7200.0,1695000000.0,1695000000.0,1695000000.0,3.766942853427924e-14,2.976349908881324e-14,2.4108434261938716e-14
2404,2,616641569.3016738,1849924707.9050217,400000000.0,5100000000.0,3.7780547792492455e-14,5937.763858938051,20751,10800025406.188438,1.5425030286474775e+18,1942420943.3002727,300.0,7200.0,1700000000.0,1700000000.0,1700000000.0,3.7780547792492455e-14,2.985129702122862e-14,2.4179550587195172e-14
2405,2,616697968.1172944,1850093904.3518832,400000000.0,5115000000.0,3.789166705070567e-14,5955.063894353158,20852,10801013190.1328,1.5425030267048788e+18,1942598599.5694773,300.0,7200.0,1705000000.0,1705000000.0,1705000000.0,3.789166705070567e-14,2.9939094953644e-14,2.425066691245163e-14
2406,2,616754348.6519724,1850263045.9559171,400000000.0,5130000000.0,3.800278630891888e-14,5972.362972560857,20953,10802000653.899837,1.5425030247621028e+18,1942776198.253713,300.0,7200.0,1710000000.0,1710000000.0,1710000000.0,3.800278630891888e-14,3.0026892886059376e-14,2.4321783237708086e-14
2407,2,616810710.9192244,1850432132.7576733,400000000.0,5145000000.0,3.8113905567132096e-14,5989.661093600751,21053,10802987797.726294,1.542503022819149e+18,1942953739.395557,300.0,7200.0,1715000000.0,1715000000.0,1715000000.0,3.8113905567132096e-14,3.0114690818474755e-14,2.4392899562964542e-14
